date , open, high, low, close, volume, high%, low%, close%
1496 2021-10-30 Sat , 74568000.0 , 74748000.0 , 72910000.0 , 73413000.0 , 6019.3726361 , 0.241% , -2.223% , -1.549%
1497 2021-10-31 Sun , 73428000.0 , 74502000.0 , 71551000.0 , 72391000.0 , 7515.24771978 , 1.463% , -2.556% , -1.412%
1498 2021-11-01 Mon , 72325000.0 , 73928000.0 , 71003000.0 , 72401000.0 , 6319.81024636 , 2.216% , -1.828% , 0.105%
1499 2021-11-02 Tue , 72402000.0 , 75590000.0 , 72031000.0 , 74150000.0 , 7684.60605039 , 4.403% , -0.512% , 2.414%
1500 2021-11-03 Wed , 74106000.0 , 75141000.0 , 72500000.0 , 74600000.0 , 7931.12310979 , 1.397% , -2.167% , 0.667%
1501 2021-11-04 Thu , 74607000.0 , 74880000.0 , 73480000.0 , 73807000.0 , 5757.70198775 , 0.366% , -1.511% , -1.072%
1502 2021-11-05 Fri , 73807000.0 , 75000000.0 , 73490000.0 , 74121000.0 , 5520.4236536 , 1.616% , -0.429% , 0.425%
1503 2021-11-06 Sat , 74092000.0 , 74649000.0 , 73800000.0 , 74575000.0 , 3742.0767138 , 0.752% , -0.394% , 0.652%
1504 2021-11-07 Sun , 74576000.0 , 76700000.0 , 74481000.0 , 76536000.0 , 4447.00986585 , 2.848% , -0.127% , 2.628%
1505 2021-11-08 Mon , 76649000.0 , 81586000.0 , 76534000.0 , 81403000.0 , 9132.13666783 , 6.441% , -0.150% , 6.202%
1506 2021-11-09 Tue , 81402000.0 , 82700000.0 , 79987000.0 , 80857000.0 , 9216.26072135 , 1.595% , -1.738% , -0.670%
1507 2021-11-10 Wed , 80813000.0 , 82520000.0 , 78510000.0 , 79660000.0 , 13173.31625594 , 2.112% , -2.850% , -1.427%
1508 2021-11-11 Thu , 79663000.0 , 79732000.0 , 78543000.0 , 78917000.0 , 7167.44682984 , 0.087% , -1.406% , -0.936%
1509 2021-11-12 Fri , 78938000.0 , 79100000.0 , 76712000.0 , 78165000.0 , 7117.16534788 , 0.205% , -2.820% , -0.979%
1510 2021-11-13 Sat , 78165000.0 , 78770000.0 , 77120000.0 , 77867000.0 , 4350.10453278 , 0.774% , -1.337% , -0.381%
1511 2021-11-14 Sun , 77867000.0 , 79350000.0 , 77579000.0 , 79310000.0 , 3826.41658753 , 1.905% , -0.370% , 1.853%
1512 2021-11-15 Mon , 79323000.0 , 80250000.0 , 77330000.0 , 77602000.0 , 6972.54522621 , 1.169% , -2.513% , -2.170%
1513 2021-11-16 Tue , 77600000.0 , 77602000.0 , 73325000.0 , 73897000.0 , 12978.65608121 , 0.003% , -5.509% , -4.772%
1514 2021-11-17 Wed , 73897000.0 , 74712000.0 , 72000000.0 , 73935000.0 , 9918.31995415 , 1.103% , -2.567% , 0.051%
1515 2021-11-18 Thu , 73941000.0 , 74494000.0 , 70000000.0 , 70611000.0 , 15304.60880992 , 0.748% , -5.330% , -4.504%
1516 2021-11-19 Fri , 70602000.0 , 72376000.0 , 69150000.0 , 71813000.0 , 9106.09854129 , 2.513% , -2.057% , 1.715%
1517 2021-11-20 Sat , 71813000.0 , 74090000.0 , 71500000.0 , 73669000.0 , 5649.73412587 , 3.171% , -0.436% , 2.584%
1518 2021-11-21 Sun , 73669000.0 , 74200000.0 , 72695000.0 , 73047000.0 , 4787.87666179 , 0.721% , -1.322% , -0.844%
1519 2021-11-22 Mon , 73096000.0 , 73498000.0 , 70285000.0 , 70589000.0 , 7714.84906712 , 0.550% , -3.846% , -3.430%
1520 2021-11-23 Tue , 70589000.0 , 72200000.0 , 69556000.0 , 71802000.0 , 8493.89979735 , 2.282% , -1.463% , 1.718%
1521 2021-11-24 Wed , 71726000.0 , 72300000.0 , 70265000.0 , 71680000.0 , 6609.91155089 , 0.800% , -2.037% , -0.064%
1522 2021-11-25 Thu , 71689000.0 , 74136000.0 , 71220000.0 , 73171000.0 , 9049.17474463 , 3.413% , -0.654% , 2.067%
1523 2021-11-26 Fri , 73160000.0 , 73567000.0 , 68089000.0 , 68549000.0 , 12468.28912157 , 0.556% , -6.931% , -6.303%
1524 2021-11-27 Sat , 68550000.0 , 70276000.0 , 68140000.0 , 70039000.0 , 4865.73785339 , 2.518% , -0.598% , 2.172%
1525 2021-11-28 Sun , 70039000.0 , 72691000.0 , 68607000.0 , 72303000.0 , 5439.53030356 , 3.786% , -2.045% , 3.232%
1526 2021-11-29 Mon , 72255000.0 , 73166000.0 , 71298000.0 , 72240000.0 , 5965.74542692 , 1.261% , -1.324% , -0.021%
1527 2021-11-30 Tue , 72241000.0 , 73300000.0 , 70000000.0 , 70702000.0 , 8717.7658615 , 1.466% , -3.102% , -2.130%
1528 2021-12-01 Wed , 70771000.0 , 72850000.0 , 70500000.0 , 70936000.0 , 7443.52963772 , 2.938% , -0.383% , 0.233%
1529 2021-12-02 Thu , 70936000.0 , 71500000.0 , 69958000.0 , 70539000.0 , 10208.00313323 , 0.795% , -1.379% , -0.560%
1530 2021-12-03 Fri , 70563000.0 , 71189000.0 , 67034000.0 , 68053000.0 , 15061.77754449 , 0.887% , -5.001% , -3.557%
1531 2021-12-04 Sat , 68068000.0 , 68191000.0 , 56000000.0 , 62206000.0 , 28348.95914312 , 0.181% , -17.729% , -8.612%
1532 2021-12-05 Sun , 62178000.0 , 63297000.0 , 59685000.0 , 61877000.0 , 12124.69394126 , 1.800% , -4.009% , -0.484%
1533 2021-12-06 Mon , 61877000.0 , 63103000.0 , 59016000.0 , 62626000.0 , 11591.24846455 , 1.981% , -4.624% , 1.210%
1534 2021-12-07 Tue , 62632000.0 , 64120000.0 , 62316000.0 , 63204000.0 , 8054.47784621 , 2.376% , -0.505% , 0.913%
1535 2021-12-08 Wed , 63205000.0 , 63450000.0 , 60500000.0 , 62217000.0 , 7423.34923321 , 0.388% , -4.280% , -1.563%
1536 2021-12-09 Thu , 62217000.0 , 62499000.0 , 59200000.0 , 59425000.0 , 6985.12525942 , 0.453% , -4.849% , -4.488%
1537 2021-12-10 Fri , 59425000.0 , 61995000.0 , 59106000.0 , 59683000.0 , 7746.32503472 , 4.325% , -0.537% , 0.434%
1538 2021-12-11 Sat , 59749000.0 , 61538000.0 , 59500000.0 , 61427000.0 , 3629.5367696 , 2.994% , -0.417% , 2.808%
1539 2021-12-12 Sun , 61414000.0 , 62887000.0 , 60904000.0 , 62049000.0 , 3665.34563234 , 2.398% , -0.830% , 1.034%
1540 2021-12-13 Mon , 61995000.0 , 62190000.0 , 58158000.0 , 58626000.0 , 7453.74091001 , 0.315% , -6.189% , -5.434%
1541 2021-12-14 Tue , 58626000.0 , 60150000.0 , 57347000.0 , 59930000.0 , 7199.35776367 , 2.600% , -2.182% , 2.224%
1542 2021-12-15 Wed , 59909000.0 , 62150000.0 , 58055000.0 , 61198000.0 , 10234.38988975 , 3.741% , -3.095% , 2.152%
1543 2021-12-16 Thu , 61196000.0 , 61660000.0 , 59500000.0 , 59817000.0 , 7807.69618658 , 0.758% , -2.771% , -2.253%
1544 2021-12-17 Fri , 59820000.0 , 60198000.0 , 57400000.0 , 58086000.0 , 8991.83583337 , 0.632% , -4.045% , -2.899%
1545 2021-12-18 Sat , 58110000.0 , 58867000.0 , 57207000.0 , 58402000.0 , 5479.58391512 , 1.303% , -1.554% , 0.502%
1546 2021-12-19 Sun , 58438000.0 , 59864000.0 , 58071000.0 , 58329000.0 , 5945.75001586 , 2.440% , -0.628% , -0.187%
1547 2021-12-20 Mon , 58329000.0 , 58616000.0 , 56917000.0 , 58011000.0 , 6685.60533352 , 0.492% , -2.421% , -0.545%
1548 2021-12-21 Tue , 57980000.0 , 60650000.0 , 57500000.0 , 60023000.0 , 6637.6709069 , 4.605% , -0.828% , 3.524%
1549 2021-12-22 Wed , 60023000.0 , 60772000.0 , 59605000.0 , 59753000.0 , 5773.9637448 , 1.248% , -0.696% , -0.450%
1550 2021-12-23 Thu , 59759000.0 , 61925000.0 , 59120000.0 , 61490000.0 , 6471.52989474 , 3.625% , -1.069% , 2.897%
1551 2021-12-24 Fri , 61490000.0 , 62850000.0 , 61250000.0 , 61939000.0 , 5243.5431503 , 2.212% , -0.390% , 0.730%
1552 2021-12-25 Sat , 61939000.0 , 62500000.0 , 61107000.0 , 61177000.0 , 3730.36798441 , 0.906% , -1.343% , -1.230%
1553 2021-12-26 Sun , 61177000.0 , 61939000.0 , 60288000.0 , 61467000.0 , 4350.54366915 , 1.246% , -1.453% , 0.474%
1554 2021-12-27 Mon , 61467000.0 , 62500000.0 , 60934000.0 , 61508000.0 , 5287.22519425 , 1.681% , -0.867% , 0.067%
1555 2021-12-28 Tue , 61470000.0 , 61508000.0 , 57912000.0 , 58274000.0 , 7303.08727699 , 0.062% , -5.788% , -5.199%
1556 2021-12-29 Wed , 58261000.0 , 58763000.0 , 56650000.0 , 57089000.0 , 8037.99954485 , 0.862% , -2.765% , -2.012%
1557 2021-12-30 Thu , 57089000.0 , 58233000.0 , 56400000.0 , 57200000.0 , 5506.78981263 , 2.004% , -1.207% , 0.194%
1558 2021-12-31 Fri , 57233000.0 , 58812000.0 , 56233000.0 , 56784000.0 , 4959.9700856 , 2.759% , -1.747% , -0.785%
1559 2022-01-01 Sat , 56784000.0 , 58271000.0 , 56762000.0 , 57915000.0 , 2628.14596492 , 2.619% , -0.039% , 1.992%
1560 2022-01-02 Sun , 57915000.0 , 58300000.0 , 57100000.0 , 57531000.0 , 3567.5057124 , 0.665% , -1.407% , -0.663%
1561 2022-01-03 Mon , 57540000.0 , 57749000.0 , 56133000.0 , 56641000.0 , 6304.95856401 , 0.363% , -2.445% , -1.562%
1562 2022-01-04 Tue , 56640000.0 , 57685000.0 , 56000000.0 , 56023000.0 , 6053.44580235 , 1.845% , -1.130% , -1.089%
1563 2022-01-05 Wed , 56023000.0 , 57100000.0 , 52701000.0 , 53854000.0 , 9296.79871351 , 1.922% , -5.930% , -3.872%
1564 2022-01-06 Thu , 53854000.0 , 54300000.0 , 52388000.0 , 53239000.0 , 6389.07930239 , 0.828% , -2.722% , -1.142%
1565 2022-01-07 Fri , 53240000.0 , 53358000.0 , 50900000.0 , 51449000.0 , 7509.10809323 , 0.222% , -4.395% , -3.364%
1566 2022-01-08 Sat , 51449000.0 , 52709000.0 , 50829000.0 , 52142000.0 , 4171.09645762 , 2.449% , -1.205% , 1.347%
1567 2022-01-09 Sun , 52142000.0 , 52600000.0 , 51144000.0 , 51678000.0 , 3369.09508974 , 0.878% , -1.914% , -0.890%
1568 2022-01-10 Mon , 51672000.0 , 51999000.0 , 48897000.0 , 51246000.0 , 7955.46011133 , 0.633% , -5.370% , -0.824%
1569 2022-01-11 Tue , 51255000.0 , 52493000.0 , 50408000.0 , 52307000.0 , 5812.21805175 , 2.415% , -1.653% , 2.052%
1570 2022-01-12 Wed , 52306000.0 , 53945000.0 , 51800000.0 , 53349000.0 , 5617.86642827 , 3.133% , -0.967% , 1.994%
1571 2022-01-13 Thu , 53349000.0 , 53940000.0 , 51809000.0 , 51885000.0 , 5468.01591063 , 1.108% , -2.887% , -2.744%
1572 2022-01-14 Fri , 51885000.0 , 52691000.0 , 51010000.0 , 52230000.0 , 5030.18653553 , 1.553% , -1.686% , 0.665%
1573 2022-01-15 Sat , 52230000.0 , 52891000.0 , 51878000.0 , 52357000.0 , 2595.04941124 , 1.266% , -0.674% , 0.243%
1574 2022-01-16 Sun , 52357000.0 , 52634000.0 , 51948000.0 , 52165000.0 , 2131.4288192 , 0.529% , -0.781% , -0.367%
1575 2022-01-17 Mon , 52165000.0 , 52300000.0 , 50822000.0 , 51436000.0 , 3104.23763117 , 0.259% , -2.575% , -1.397%
1576 2022-01-18 Tue , 51435000.0 , 51600000.0 , 50192000.0 , 51179000.0 , 3894.69755153 , 0.321% , -2.417% , -0.498%
1577 2022-01-19 Wed , 51183000.0 , 51395000.0 , 49988000.0 , 50333000.0 , 4815.61754533 , 0.414% , -2.335% , -1.661%
1578 2022-01-20 Thu , 50333000.0 , 52361000.0 , 49575000.0 , 49648000.0 , 6914.68087553 , 4.029% , -1.506% , -1.361%
1579 2022-01-21 Fri , 49600000.0 , 50001000.0 , 44600000.0 , 45316000.0 , 13031.22269492 , 0.808% , -10.081% , -8.637%
1580 2022-01-22 Sat , 45316000.0 , 45622000.0 , 42629000.0 , 43375000.0 , 12317.48527338 , 0.675% , -5.929% , -4.283%
1581 2022-01-23 Sun , 43376000.0 , 44500000.0 , 42725000.0 , 44253000.0 , 6165.20872887 , 2.591% , -1.501% , 2.022%
1582 2022-01-24 Mon , 44255000.0 , 45600000.0 , 40871000.0 , 44731000.0 , 10984.73257578 , 3.039% , -7.647% , 1.076%
1583 2022-01-25 Tue , 44764000.0 , 45572000.0 , 43511000.0 , 44909000.0 , 6937.03740715 , 1.805% , -2.799% , 0.324%
1584 2022-01-26 Wed , 44905000.0 , 47460000.0 , 44520000.0 , 45100000.0 , 10144.39442742 , 5.690% , -0.857% , 0.434%
1585 2022-01-27 Thu , 45100000.0 , 45844000.0 , 43786000.0 , 45809000.0 , 7488.1448014 , 1.650% , -2.914% , 1.572%
1586 2022-01-28 Fri , 45800000.0 , 46890000.0 , 45060000.0 , 46588000.0 , 5565.15427472 , 2.380% , -1.616% , 1.721%
1587 2022-01-29 Sat , 46592000.0 , 47746000.0 , 46180000.0 , 47146000.0 , 3980.16776223 , 2.477% , -0.884% , 1.189%
1588 2022-01-30 Sun , 47144000.0 , 47500000.0 , 46498000.0 , 47208000.0 , 2868.98523419 , 0.755% , -1.370% , 0.136%
1589 2022-01-31 Mon , 47208000.0 , 47647000.0 , 45624000.0 , 47266000.0 , 4554.26520595 , 0.930% , -3.355% , 0.123%
1590 2022-02-01 Tue , 47304000.0 , 48270000.0 , 46869000.0 , 47760000.0 , 3944.00160976 , 2.042% , -0.920% , 0.964%
1591 2022-02-02 Wed , 47784000.0 , 47900000.0 , 45401000.0 , 45517000.0 , 4684.82046753 , 0.243% , -4.987% , -4.744%
1592 2022-02-03 Thu , 45518000.0 , 45900000.0 , 44770000.0 , 45835000.0 , 3279.73787459 , 0.839% , -1.643% , 0.696%
1593 2022-02-04 Fri , 45835000.0 , 50843000.0 , 45500000.0 , 50633000.0 , 7451.46465055 , 10.926% , -0.731% , 10.468%
1594 2022-02-05 Sat , 50613000.0 , 51488000.0 , 50216000.0 , 50788000.0 , 5618.42220443 , 1.729% , -0.784% , 0.346%
1595 2022-02-06 Sun , 50788000.0 , 52022000.0 , 50400000.0 , 51732000.0 , 4046.19621542 , 2.430% , -0.764% , 1.859%
1596 2022-02-07 Mon , 51678000.0 , 54110000.0 , 51084000.0 , 53511000.0 , 6414.99045765 , 4.706% , -1.149% , 3.547%
1597 2022-02-08 Tue , 53511000.0 , 55321000.0 , 52325000.0 , 53651000.0 , 10799.76838891 , 3.382% , -2.216% , 0.262%
1598 2022-02-09 Wed , 53651000.0 , 54000000.0 , 52560000.0 , 53660000.0 , 5006.39849973 , 0.651% , -2.034% , 0.017%
1599 2022-02-10 Thu , 53659000.0 , 55380000.0 , 52604000.0 , 53123000.0 , 9079.39442265 , 3.207% , -1.966% , -0.999%
1600 2022-02-11 Fri , 53040000.0 , 53364000.0 , 51300000.0 , 51882000.0 , 6124.94691657 , 0.611% , -3.281% , -2.183%
1601 2022-02-12 Sat , 51875000.0 , 52299000.0 , 50835000.0 , 51597000.0 , 4680.16804965 , 0.817% , -2.005% , -0.536%
1602 2022-02-13 Sun , 51619000.0 , 52190000.0 , 51400000.0 , 51550000.0 , 2737.45244662 , 1.106% , -0.424% , -0.134%
1603 2022-02-14 Mon , 51550000.0 , 52041000.0 , 50744000.0 , 51586000.0 , 4253.6279361 , 0.952% , -1.564% , 0.070%
1604 2022-02-15 Tue , 51586000.0 , 53998000.0 , 51462000.0 , 53832000.0 , 4794.46946448 , 4.676% , -0.240% , 4.354%
1605 2022-02-16 Wed , 53835000.0 , 53842000.0 , 52769000.0 , 53298000.0 , 4581.97459643 , 0.013% , -1.980% , -0.997%
1606 2022-02-17 Thu , 53298000.0 , 53540000.0 , 49203000.0 , 49376000.0 , 7615.70913172 , 0.454% , -7.683% , -7.359%
1607 2022-02-18 Fri , 49376000.0 , 50199000.0 , 48369000.0 , 49015000.0 , 5516.16174109 , 1.667% , -2.039% , -0.731%
1608 2022-02-19 Sat , 49004000.0 , 49250000.0 , 48271000.0 , 49035000.0 , 2902.28628463 , 0.502% , -1.496% , 0.063%
1609 2022-02-20 Sun , 49035000.0 , 49038000.0 , 46650000.0 , 47131000.0 , 5524.94879998 , 0.006% , -4.864% , -3.883%
1610 2022-02-21 Mon , 47133000.0 , 48128000.0 , 45147000.0 , 45450000.0 , 7886.2960245 , 2.111% , -4.214% , -3.571%
1611 2022-02-22 Tue , 45450000.0 , 46693000.0 , 44746000.0 , 46474000.0 , 5478.02173628 , 2.735% , -1.549% , 2.253%
1612 2022-02-23 Wed , 46500000.0 , 47530000.0 , 45293000.0 , 45543000.0 , 6323.31776297 , 2.215% , -2.596% , -2.058%
1613 2022-02-24 Thu , 45483000.0 , 48000000.0 , 42580000.0 , 46927000.0 , 15361.05926493 , 5.534% , -6.383% , 3.175%
1614 2022-02-25 Fri , 46854000.0 , 48500000.0 , 46555000.0 , 47831000.0 , 7745.36379841 , 3.513% , -0.638% , 2.085%
1615 2022-02-26 Sat , 47830000.0 , 49010000.0 , 47200000.0 , 47809000.0 , 4412.33689604 , 2.467% , -1.317% , -0.044%
1616 2022-02-27 Sun , 47850000.0 , 48576000.0 , 45695000.0 , 46358000.0 , 5879.5153407 , 1.517% , -4.504% , -3.118%
1617 2022-02-28 Mon , 46363000.0 , 53089000.0 , 46086000.0 , 52332000.0 , 10346.17938543 , 14.507% , -0.597% , 12.874%
1618 2022-03-01 Tue , 52332000.0 , 54777000.0 , 52004000.0 , 53790000.0 , 10899.50680906 , 4.672% , -0.627% , 2.786%
1619 2022-03-02 Wed , 53789000.0 , 54829000.0 , 52789000.0 , 53359000.0 , 7651.79638878 , 1.933% , -1.859% , -0.799%
1620 2022-03-03 Thu , 53359000.0 , 53710000.0 , 51219000.0 , 51842000.0 , 5670.32573658 , 0.658% , -4.011% , -2.843%
1621 2022-03-04 Fri , 51875000.0 , 51952000.0 , 48071000.0 , 48450000.0 , 8201.72698722 , 0.148% , -7.333% , -6.602%
1622 2022-03-05 Sat , 48450000.0 , 48866000.0 , 47814000.0 , 48605000.0 , 4946.11710435 , 0.859% , -1.313% , 0.320%
1623 2022-03-06 Sun , 48610000.0 , 49024000.0 , 47260000.0 , 47745000.0 , 4817.15746101 , 0.852% , -2.777% , -1.779%
1624 2022-03-07 Mon , 47782000.0 , 48890000.0 , 46525000.0 , 47415000.0 , 6885.29874129 , 2.319% , -2.631% , -0.768%
1625 2022-03-08 Tue , 47364000.0 , 48800000.0 , 47290000.0 , 48213000.0 , 4764.73953357 , 3.032% , -0.156% , 1.793%
1626 2022-03-09 Wed , 48213000.0 , 52300000.0 , 48153000.0 , 51570000.0 , 9356.85430436 , 8.477% , -0.124% , 6.963%
1627 2022-03-10 Thu , 51571000.0 , 51844000.0 , 48291000.0 , 48917000.0 , 10019.04392316 , 0.529% , -6.360% , -5.146%
1628 2022-03-11 Fri , 48931000.0 , 49941000.0 , 47802000.0 , 48315000.0 , 7089.91274091 , 2.064% , -2.307% , -1.259%
1629 2022-03-12 Sat , 48314000.0 , 49098000.0 , 48202000.0 , 48500000.0 , 2697.3021978 , 1.623% , -0.232% , 0.385%
1630 2022-03-13 Sun , 48500000.0 , 48904000.0 , 47310000.0 , 47510000.0 , 4109.28591186 , 0.833% , -2.454% , -2.041%
1631 2022-03-14 Mon , 47500000.0 , 49515000.0 , 47186000.0 , 49171000.0 , 6352.92355068 , 4.242% , -0.661% , 3.518%
1632 2022-03-15 Tue , 49212000.0 , 49383000.0 , 47781000.0 , 48640000.0 , 5609.76874722 , 0.347% , -2.908% , -1.162%
1633 2022-03-16 Wed , 48609000.0 , 51307000.0 , 48402000.0 , 50389000.0 , 12621.47055692 , 5.550% , -0.426% , 3.662%
1634 2022-03-17 Thu , 50392000.0 , 51099000.0 , 49647000.0 , 50069000.0 , 6441.90030738 , 1.403% , -1.478% , -0.641%
1635 2022-03-18 Fri , 50069000.0 , 51220000.0 , 49423000.0 , 50770000.0 , 6364.18693386 , 2.299% , -1.290% , 1.400%
1636 2022-03-19 Sat , 50736000.0 , 51300000.0 , 50615000.0 , 51245000.0 , 5016.39241849 , 1.112% , -0.238% , 1.003%
1637 2022-03-20 Sun , 51245000.0 , 51350000.0 , 50001000.0 , 50462000.0 , 4050.02865173 , 0.205% , -2.428% , -1.528%
1638 2022-03-21 Mon , 50471000.0 , 50756000.0 , 49832000.0 , 50128000.0 , 4418.7158295 , 0.565% , -1.266% , -0.680%
1639 2022-03-22 Tue , 50128000.0 , 52396000.0 , 50013000.0 , 51704000.0 , 8395.36748077 , 4.524% , -0.229% , 3.144%
1640 2022-03-23 Wed , 51689000.0 , 52232000.0 , 51118000.0 , 52138000.0 , 5293.40295388 , 1.051% , -1.105% , 0.869%
1641 2022-03-24 Thu , 52138000.0 , 53416000.0 , 51800000.0 , 52966000.0 , 7289.94185362 , 2.451% , -0.648% , 1.588%
1642 2022-03-25 Fri , 52907000.0 , 54450000.0 , 52700000.0 , 53791000.0 , 5670.82751458 , 2.916% , -0.391% , 1.671%
1643 2022-03-26 Sat , 53836000.0 , 54241000.0 , 53402000.0 , 53902000.0 , 3333.05874444 , 0.752% , -0.806% , 0.123%
1644 2022-03-27 Sun , 53888000.0 , 56201000.0 , 53674000.0 , 55949000.0 , 5341.02371604 , 4.292% , -0.397% , 3.825%
1645 2022-03-28 Mon , 55936000.0 , 57678000.0 , 55827000.0 , 56914000.0 , 6374.43514602 , 3.114% , -0.195% , 1.748%
1646 2022-03-29 Tue , 56900000.0 , 57540000.0 , 56390000.0 , 56985000.0 , 6629.17847063 , 1.125% , -0.896% , 0.149%
1647 2022-03-30 Wed , 56985000.0 , 57100000.0 , 56015000.0 , 56620000.0 , 4136.11449268 , 0.202% , -1.702% , -0.641%
1648 2022-03-31 Thu , 56594000.0 , 57227000.0 , 55230000.0 , 55352000.0 , 5141.56326564 , 1.118% , -2.410% , -2.195%
1649 2022-04-01 Fri , 55331000.0 , 56790000.0 , 54246000.0 , 56369000.0 , 6752.64535556 , 2.637% , -1.961% , 1.876%
1650 2022-04-02 Sat , 56326000.0 , 57350000.0 , 55831000.0 , 56050000.0 , 3882.90202767 , 1.818% , -0.879% , -0.490%
1651 2022-04-03 Sun , 56006000.0 , 57500000.0 , 55830000.0 , 56639000.0 , 3818.05603689 , 2.668% , -0.314% , 1.130%
1652 2022-04-04 Mon , 56596000.0 , 57300000.0 , 55510000.0 , 57055000.0 , 5916.74018564 , 1.244% , -1.919% , 0.811%
1653 2022-04-05 Tue , 57069000.0 , 57645000.0 , 56070000.0 , 56155000.0 , 4627.20865106 , 1.009% , -1.751% , -1.602%
1654 2022-04-06 Wed , 56195000.0 , 56323000.0 , 53034000.0 , 53072000.0 , 6776.51882585 , 0.228% , -5.625% , -5.557%
1655 2022-04-07 Thu , 53072000.0 , 54340000.0 , 52754000.0 , 53814000.0 , 5354.28937148 , 2.389% , -0.599% , 1.398%
1656 2022-04-08 Fri , 53813000.0 , 54700000.0 , 52798000.0 , 52934000.0 , 5123.92239629 , 1.648% , -1.886% , -1.633%
1657 2022-04-09 Sat , 52934000.0 , 53355000.0 , 52754000.0 , 53258000.0 , 2253.81675285 , 0.795% , -0.340% , 0.612%
1658 2022-04-10 Sun , 53295000.0 , 53950000.0 , 52462000.0 , 52819000.0 , 2289.32077614 , 1.229% , -1.563% , -0.893%
1659 2022-04-11 Mon , 52799000.0 , 53060000.0 , 50010000.0 , 50050000.0 , 5382.92604992 , 0.494% , -5.282% , -5.207%
1660 2022-04-12 Tue , 50050000.0 , 51195000.0 , 49608000.0 , 50577000.0 , 4730.16465608 , 2.288% , -0.883% , 1.053%
1661 2022-04-13 Wed , 50577000.0 , 51947000.0 , 49936000.0 , 51700000.0 , 3335.41327752 , 2.709% , -1.267% , 2.220%
1662 2022-04-14 Thu , 51645000.0 , 51942000.0 , 50000000.0 , 50245000.0 , 3240.36835635 , 0.575% , -3.185% , -2.711%
1663 2022-04-15 Fri , 50275000.0 , 51286000.0 , 50079000.0 , 50850000.0 , 2259.85843932 , 2.011% , -0.390% , 1.144%
1664 2022-04-16 Sat , 50807000.0 , 51100000.0 , 50251000.0 , 50567000.0 , 1285.87810755 , 0.577% , -1.094% , -0.472%
1665 2022-04-17 Sun , 50567000.0 , 50698000.0 , 49851000.0 , 49962000.0 , 1643.27108853 , 0.259% , -1.416% , -1.196%
1666 2022-04-18 Mon , 49962000.0 , 51290000.0 , 48626000.0 , 50839000.0 , 3977.64433157 , 2.658% , -2.674% , 1.755%
1667 2022-04-19 Tue , 50768000.0 , 51904000.0 , 50550000.0 , 51458000.0 , 2813.97753901 , 2.238% , -0.429% , 1.359%
1668 2022-04-20 Wed , 51459000.0 , 52326000.0 , 51015000.0 , 51388000.0 , 2789.56353665 , 1.685% , -0.863% , -0.138%
1669 2022-04-21 Thu , 51436000.0 , 53075000.0 , 50250000.0 , 50805000.0 , 4540.57112095 , 3.186% , -2.306% , -1.227%
1670 2022-04-22 Fri , 50805000.0 , 51000000.0 , 49526000.0 , 49937000.0 , 3309.37626968 , 0.384% , -2.517% , -1.708%
1671 2022-04-23 Sat , 49937000.0 , 50290000.0 , 49466000.0 , 49742000.0 , 1905.14689765 , 0.707% , -0.943% , -0.390%
1672 2022-04-24 Sun , 49723000.0 , 50211000.0 , 49300000.0 , 49620000.0 , 1658.61740843 , 0.981% , -0.851% , -0.207%
1673 2022-04-25 Mon , 49620000.0 , 50993000.0 , 48600000.0 , 50614000.0 , 4209.03760158 , 2.767% , -2.056% , 2.003%
1674 2022-04-26 Tue , 50614000.0 , 51193000.0 , 48300000.0 , 48777000.0 , 4171.12409784 , 1.144% , -4.572% , -3.629%
1675 2022-04-27 Wed , 48718000.0 , 50100000.0 , 48568000.0 , 49954000.0 , 2774.3964679 , 2.837% , -0.308% , 2.537%
1676 2022-04-28 Thu , 49954000.0 , 51299000.0 , 49666000.0 , 50580000.0 , 3157.48982507 , 2.692% , -0.577% , 1.253%
1677 2022-04-29 Fri , 50580000.0 , 50829000.0 , 49412000.0 , 49731000.0 , 2848.95745884 , 0.492% , -2.309% , -1.679%
1678 2022-04-30 Sat , 49731000.0 , 49953000.0 , 49243000.0 , 49283000.0 , 2078.6985343 , 0.446% , -0.981% , -0.901%
1679 2022-05-01 Sun , 49283000.0 , 49620000.0 , 48500000.0 , 49383000.0 , 2882.99454014 , 0.684% , -1.589% , 0.203%
1680 2022-05-02 Mon , 49383000.0 , 50210000.0 , 49110000.0 , 49520000.0 , 2614.56355974 , 1.675% , -0.553% , 0.277%
1681 2022-05-03 Tue , 49501000.0 , 49678000.0 , 48638000.0 , 48777000.0 , 2755.30931499 , 0.358% , -1.743% , -1.463%
1682 2022-05-04 Wed , 48772000.0 , 50999000.0 , 48722000.0 , 50616000.0 , 3904.11622031 , 4.566% , -0.103% , 3.781%
1683 2022-05-05 Thu , 50631000.0 , 50832000.0 , 47048000.0 , 47647000.0 , 6259.76119967 , 0.397% , -7.077% , -5.894%
1684 2022-05-06 Fri , 47650000.0 , 47800000.0 , 46210000.0 , 47031000.0 , 4073.14582751 , 0.315% , -3.022% , -1.299%
1685 2022-05-07 Sat , 47030000.0 , 47130000.0 , 46054000.0 , 46507000.0 , 1727.39505839 , 0.213% , -2.075% , -1.112%
1686 2022-05-08 Sun , 46507000.0 , 46515000.0 , 44624000.0 , 44770000.0 , 4109.81944036 , 0.017% , -4.049% , -3.735%
